model,issue_time,valid_time,lead_time_h,source_path,H_e01,H_e02,H_e03,H_e04,H_e05,H_e06,H_e07,H_e08,H_e09,H_e10,H_e11,H_e12,H_e13,H_e14,H_e15,H_e16,H_e17,H_e18,H_e19,H_e20,Q_e01,Q_e02,Q_e03,Q_e04,Q_e05,Q_e06,Q_e07,Q_e08,Q_e09,Q_e10,Q_e11,Q_e12,Q_e13,Q_e14,Q_e15,Q_e16,Q_e17,Q_e18,Q_e19,Q_e20,H_min,H_p25,H_p50,H_p75,H_max,Q_min,Q_p25,Q_p50,Q_p75,Q_max,H_ctl,Q_ctl
C1E,2020-10-22 06:45:00,2020-10-22 19:00:00,12,2020.zip::2020/2020102207_pqprevi.zip::Pqprevi_C1E_2170.txt,379.34,379.31,379.35,379.29,379.29,379.32,379.31,379.31,379.33,379.31,,,,,,,,,,,42.89999999999999,38.1,45.0,35.85,35.85,39.89999999999999,38.39999999999999,39.14999999999999,42.45,38.39999999999999,,,,,,,,,,,379.24,379.25,379.26,379.29,379.31,35.85,38.175,38.77499999999999,41.8125,45.0,,
C2E,2020-10-22 06:45:00,2020-10-22 19:00:00,12,2020.zip::2020/2020102207_pqprevi.zip::Pqprevi_C2E_2170.txt,379.29,379.3,379.3,379.3,379.3,379.3,379.3,379.29,379.32,379.3,379.32,379.3,379.3,379.35,379.3,379.31,379.32,379.29,379.29,379.33,36.635,38.135,37.385,36.935,37.98500000000001,37.535,37.535,36.785,40.83500000000001,37.98500000000001,40.98500000000001,37.83500000000001,37.385,45.48500000000001,38.135,39.48500000000001,40.535,36.635,36.48500000000001,41.885,379.24,379.25,379.25,379.27,379.31,36.48500000000001,37.2725,37.91000000000001,39.7475,45.48500000000001,,
C1E,2020-10-23 04:32:00,2020-10-23 17:00:00,12,2020.zip::2020/2020102307_pqprevi.zip::Pqprevi_C1E_2170.txt,379.85,379.71,379.78,379.76,379.8,379.73,379.81,379.85,379.98,380.06,,,,,,,,,,,103.50500000000001,77.10499999999999,90.00500000000001,85.655,94.05499999999999,80.10499999999999,96.00500000000001,102.45500000000001,128.555,144.45499999999998,,,,,,,,,,,379.68,379.72,379.78,379.86,380.03,77.10499999999999,86.7425,95.03,103.2425,144.45499999999998,,
C2E,2020-10-23 05:20:00,2020-10-23 17:00:00,12,2020.zip::2020/2020102307_pqprevi.zip::Pqprevi_C2E_2170.txt,379.92,379.79,379.72,379.75,379.82,379.89,379.75,379.68,379.75,379.81,379.76,379.67,379.74,379.69,379.71,380.01,379.61,379.65,379.72,380.12,120.2375,95.9375,82.2875,88.13750000000002,101.0375,114.9875,87.5375,74.1875,87.2375,99.8375,89.63750000000002,74.1875,85.5875,76.13750000000002,80.4875,137.3375,61.7375,69.38750000000002,82.2875,160.28750000000002,379.58,379.66,379.72,379.79,380.09,61.7375,79.4,87.38749999999999,100.1375,160.28750000000002,,
C1E,2020-10-23 10:20:00,2020-10-23 22:00:00,12,2020.zip::2020/2020102314_pqprevi.zip::Pqprevi_C1E_2170.txt,380.98,381.14,380.31,380.02,380.15,380.18,380.33,380.64,380.38,380.72,,,,,,,,,,,316.485,361.63500000000005,149.83500000000004,89.83500000000002,115.33500000000002,122.23500000000001,154.635,226.785,165.735,247.785,,,,,,,,,,,380.0,380.15,380.33,380.77,381.13,89.83500000000002,129.13500000000002,160.185,242.535,361.63500000000005,,
C2E,2020-10-23 13:08:00,2020-10-24 01:00:00,12,2020.zip::2020/2020102314_pqprevi.zip::Pqprevi_C2E_2170.txt,381.68,380.91,380.79,380.18,380.24,380.53,380.27,380.58,380.76,380.88,381.13,380.66,380.31,380.67,380.67,380.36,381.09,380.98,380.28,380.29,519.7475,281.09749999999997,249.89749999999998,106.6475,120.44749999999998,186.4475,127.6475,196.9475,242.39749999999998,274.4975,344.09749999999997,218.6975,136.79749999999999,219.89749999999998,219.89749999999998,147.89749999999998,331.7975,301.7975,129.89749999999998,131.54749999999999,380.19,380.31,380.68,380.91,381.69,106.6475,135.48499999999999,219.29749999999999,276.1475,519.7475,,
C2E,2020-10-23 13:08:00,2020-10-24 01:00:00,12,2020.zip::2020/2020102321_pqprevi.zip::Pqprevi_C2E_2170.txt,381.68,380.91,380.79,380.18,380.24,380.53,380.27,380.58,380.76,380.88,381.13,380.66,380.31,380.67,380.67,380.36,381.09,380.98,380.28,380.29,519.7475,281.09749999999997,249.89749999999998,106.6475,120.44749999999998,186.4475,127.6475,196.9475,242.39749999999998,274.4975,344.09749999999997,218.6975,136.79749999999999,219.89749999999998,219.89749999999998,147.89749999999998,331.7975,301.7975,129.89749999999998,131.54749999999999,380.19,380.31,380.68,380.91,381.69,106.6475,135.48499999999999,219.29749999999999,276.1475,519.7475,,
C1E,2020-10-23 15:37:00,2020-10-24 04:00:00,12,2020.zip::2020/2020102321_pqprevi.zip::Pqprevi_C1E_2170.txt,380.46,380.65,380.63,380.51,380.53,380.1,380.13,379.89,380.5,380.09,,,,,,,,,,,196.11,240.06,236.91,206.31,212.61,117.66,123.36000000000001,74.91,204.20999999999998,114.66,,,,,,,,,,,379.93,380.14,380.51,380.59,380.68,74.91,119.08500000000001,200.16,211.03500000000003,240.06,,
C1E,2020-10-23 15:37:00,2020-10-24 04:00:00,12,2020.zip::2020/2020102323_pqprevi.zip::Pqprevi_C1E_2170.txt,380.46,380.65,380.63,380.51,380.53,380.1,380.13,379.89,380.5,380.09,,,,,,,,,,,196.11,240.06,236.91,206.31,212.61,117.66,123.36000000000001,74.91,204.20999999999998,114.66,,,,,,,,,,,379.93,380.14,380.51,380.59,380.68,74.91,119.08500000000001,200.16,211.03500000000003,240.06,,
C2E,2020-10-23 21:53:00,2020-10-24 10:00:00,12,2020.zip::2020/2020102323_pqprevi.zip::Pqprevi_C2E_2170.txt,380.81,380.57,381.02,380.58,380.67,381.09,380.41,380.63,380.66,380.48,380.45,380.74,380.36,380.52,380.8,380.6,380.77,380.49,380.51,380.74,259.595,199.745,316.745,200.19500000000002,223.44500000000002,335.79499999999996,161.795,212.495,220.89499999999998,176.34500000000003,170.495,240.245,150.84500000000003,186.245,257.345,205.44500000000002,248.64499999999998,180.09500000000003,183.245,240.545,380.4,380.53,380.65,380.79,381.12,150.84500000000003,182.4575,208.97000000000003,242.57,335.79499999999996,,
C1E,2020-10-24 04:32:00,2020-10-24 17:00:00,12,2020.zip::2020/2020102407_pqprevi.zip::Pqprevi_C1E_2170.txt,380.2,380.18,380.19,380.14,380.11,380.13,380.15,380.17,380.17,380.2,,,,,,,,,,,151.26,148.41,150.66,138.66,133.26,136.86,142.26,146.31,146.01,151.11,,,,,,,,,,,380.14,380.16,380.2,380.22,380.22,133.26,139.56,146.16,150.0975,151.26,,
C2E,2020-10-24 05:20:00,2020-10-24 17:00:00,12,2020.zip::2020/2020102407_pqprevi.zip::Pqprevi_C2E_2170.txt,380.17,380.19,380.18,380.12,380.11,380.13,380.15,380.12,380.17,380.23,380.13,380.09,380.11,380.1,380.13,380.14,380.11,380.14,380.12,380.19,146.6175,150.66750000000002,148.41750000000002,136.41750000000002,133.71749999999997,139.1175,143.91750000000002,137.16750000000002,147.3675,159.5175,139.1175,130.1175,134.46749999999997,132.5175,138.0675,141.8175,133.71749999999997,140.6175,137.46749999999997,152.46749999999997,380.11,380.14,380.16,380.2,380.25,130.1175,135.93,139.1175,146.805,159.5175,,
C1E,2020-10-25 04:32:00,2020-10-25 17:00:00,12,2020.zip::2020/2020102507_pqprevi.zip::Pqprevi_C1E_2170.txt,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.72,,,,,,,,,,,85.72,85.72,85.72,85.72,85.57,85.87,85.42,85.57,85.72,85.57,,,,,,,,,,,379.71,379.71,379.71,379.71,379.72,85.42,85.57,85.72,85.72,85.87,,
C2E,2020-10-25 05:24:00,2020-10-25 17:00:00,12,2020.zip::2020/2020102507_pqprevi.zip::Pqprevi_C2E_2170.txt,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.72,379.72,85.6925,85.8425,85.8425,85.8425,85.6925,85.8425,85.3925,85.6925,85.6925,85.6925,85.6925,85.8425,85.6925,85.6925,85.6925,85.6925,85.6925,85.6925,85.6925,85.6925,379.71,379.71,379.71,379.71,379.71,85.3925,85.6925,85.6925,85.72999999999999,85.8425,,
C1E,2020-10-25 15:36:00,2020-10-26 04:00:00,12,2020.zip::2020/2020102522_pqprevi.zip::Pqprevi_C1E_2170.txt,379.62,379.63,379.62,379.63,379.6,379.64,379.61,379.6,379.63,379.61,,,,,,,,,,,74.005,75.505,74.755,76.10500000000002,70.705,77.60500000000002,72.505,70.10500000000002,76.405,72.205,,,,,,,,,,,379.59,379.6,379.61,379.62,379.63,70.10500000000002,72.28,74.38,75.95500000000001,77.60500000000002,,
C2E,2020-10-25 21:44:00,2020-10-26 10:00:00,12,2020.zip::2020/2020102522_pqprevi.zip::Pqprevi_C2E_2170.txt,379.78,379.94,379.87,379.93,379.93,379.86,379.89,379.89,379.81,379.89,379.78,379.85,379.78,379.65,379.75,380.09,379.9,379.7,379.92,379.73,88.715,119.01500000000001,105.965,118.41499999999999,118.865,104.76500000000001,109.26500000000001,110.465,94.865,110.91499999999999,89.615,101.615,88.41499999999999,65.315,82.715,150.51500000000001,111.965,75.215,116.91499999999999,79.865,379.64,379.76,379.85,379.91,380.08,65.315,88.64,105.36500000000001,113.2025,150.51500000000001,,
C1E,2020-10-26 04:30:00,2020-10-26 16:00:00,12,2020.zip::2020/2020102606_pqprevi.zip::Pqprevi_C1E_2170.txt,380.28,380.34,380.42,380.27,380.11,380.2,380.26,380.1,380.15,380.28,,,,,,,,,,,164.575,177.775,194.425,162.325,128.125,146.875,159.175,124.82499999999999,135.625,162.775,,,,,,,,,,,380.08,380.13,380.25,380.29,380.41,124.82499999999999,138.4375,160.75,164.125,194.425,,
C1E,2020-10-26 04:30:00,2020-10-26 17:00:00,12,2020.zip::2020/2020102606_pqprevi.zip::Pqprevi_C1E_2170.txt,380.26,380.31,380.39,380.22,380.06,380.19,380.21,380.07,380.12,380.24,,,,,,,,,,,161.61,172.26,190.11,153.80999999999997,120.21000000000001,145.86,150.21,121.86,131.90999999999997,156.96,,,,,,,,,,,380.05,380.09,380.2,380.26,380.38,120.21000000000001,135.39749999999998,152.01,160.44750000000002,190.11,,
C2E,2020-10-26 05:19:00,2020-10-26 17:00:00,12,2020.zip::2020/2020102606_pqprevi.zip::Pqprevi_C2E_2170.txt,380.15,380.17,380.23,380.14,380.1,380.13,380.34,380.01,380.21,380.33,380.2,380.02,380.2,379.97,380.15,380.04,380.18,380.19,380.06,380.05,141.995,146.195,160.29500000000002,141.54500000000002,133.29500000000002,138.395,184.145,113.345,155.195,181.895,153.995,115.595,153.995,105.99500000000002,142.145,119.64500000000001,149.79500000000002,150.695,124.74500000000002,121.295,379.96,380.04,380.13,380.19,380.33,105.99500000000002,123.88250000000002,142.07,153.995,184.145,,
C2E,2020-10-26 13:21:00,2020-10-27 01:00:00,12,2020.zip::2020/2020102615_pqprevi.zip::Pqprevi_C2E_2170.txt,380.0,380.05,380.1,380.12,380.07,380.01,380.06,380.03,380.06,380.09,380.03,380.07,380.02,380.08,380.07,380.02,380.1,380.08,380.05,380.03,118.04750000000001,128.9975,139.1975,142.4975,132.2975,120.89750000000001,130.0475,124.3475,130.64750000000004,136.64750000000004,123.89750000000001,131.5475,121.04750000000001,134.2475,131.5475,121.9475,137.8475,133.4975,128.6975,124.1975,379.99,380.02,380.06,380.07,380.11,118.04750000000001,124.1225,130.34750000000003,133.685,142.4975,,
C1E,2020-10-26 15:36:00,2020-10-27 04:00:00,12,2020.zip::2020/2020102615_pqprevi.zip::Pqprevi_C1E_2170.txt,379.97,379.99,380.01,380.02,379.99,379.96,380.0,380.01,379.98,379.98,,,,,,,,,,,115.905,120.55499999999998,124.60499999999999,126.85499999999999,119.505,114.705,123.405,124.005,119.35499999999999,118.005,,,,,,,,,,,379.96,379.97,379.98,380.0,380.02,114.705,118.3425,120.02999999999999,123.85499999999999,126.85499999999999,,
C1E,2020-10-27 07:41:00,2020-10-27 20:00:00,12,2020.zip::2020/2020102707_pqprevi.zip::Pqprevi_C1E_2170.txt,379.83,379.82,379.8,379.8,379.82,379.85,379.82,379.81,379.81,379.8,,,,,,,,,,,100.85500000000002,97.85500000000002,95.455,95.905,99.055,103.555,98.755,96.805,96.505,95.155,,,,,,,,,,,379.81,379.81,379.82,379.83,379.85,95.155,96.055,97.33000000000001,98.98,103.555,,
C2E,2020-10-27 07:41:00,2020-10-27 20:00:00,12,2020.zip::2020/2020102707_pqprevi.zip::Pqprevi_C2E_2170.txt,379.81,379.81,379.81,379.8,379.82,379.85,379.81,379.8,379.82,379.8,379.8,379.81,379.83,379.82,379.81,379.82,379.81,379.83,379.85,379.81,97.525,97.22500000000001,96.47500000000001,95.125,99.32500000000002,103.525,97.525,95.875,97.97500000000001,95.125,95.42500000000001,96.025,100.07500000000002,99.625,96.92500000000001,98.875,97.375,99.92500000000001,103.82500000000002,97.22500000000001,379.81,379.81,379.82,379.83,379.85,95.125,96.36250000000001,97.45,99.4,103.82500000000002,,
C1E,2020-10-28 07:46:00,2020-10-28 20:00:00,12,2020.zip::2020/2020102809_pqprevi.zip::Pqprevi_C1E_2170.txt,380.1,379.96,379.98,379.96,380.07,379.92,379.85,380.02,380.0,380.02,,,,,,,,,,,142.10000000000002,114.80000000000001,119.44999999999999,114.80000000000001,135.79999999999998,107.14999999999999,94.10000000000001,126.94999999999999,123.5,126.35000000000001,,,,,,,,,,,379.85,379.95,379.99,380.03,380.09,94.10000000000001,114.80000000000001,121.475,126.8,142.10000000000002,,
C2E,2020-10-28 07:46:00,2020-10-28 20:00:00,12,2020.zip::2020/2020102809_pqprevi.zip::Pqprevi_C2E_2170.txt,380.12,379.98,380.03,380.0,380.07,379.91,379.86,380.0,379.98,380.04,379.88,380.07,380.02,379.95,379.91,379.89,379.93,380.08,380.03,380.07,146.09499999999997,119.09499999999998,129.44499999999996,121.64499999999998,137.39499999999998,103.94499999999996,95.54499999999999,122.09499999999998,118.04499999999999,131.39499999999998,98.99499999999998,136.94499999999996,126.44499999999996,112.49499999999998,104.69499999999996,100.64499999999998,108.89499999999998,138.745,128.99499999999998,136.64499999999998,379.86,379.91,379.99,380.06,380.11,95.54499999999999,107.84499999999997,121.86999999999998,132.70749999999998,146.09499999999997,,
C1E,2020-10-29 07:46:00,2020-10-29 20:00:00,12,2020.zip::2020/2020102907_pqprevi.zip::Pqprevi_C1E_2170.txt,380.16,380.18,380.28,380.13,380.05,380.16,380.18,380.37,380.32,380.13,,,,,,,,,,,141.28500000000003,144.585,166.78500000000003,135.435,117.735,140.985,146.085,187.335,175.935,135.13500000000005,,,,,,,,,,,380.05,380.13,380.17,380.29,380.37,117.735,136.8225,142.935,161.61,187.335,,
C2E,2020-10-29 07:46:00,2020-10-29 20:00:00,12,2020.zip::2020/2020102907_pqprevi.zip::Pqprevi_C2E_2170.txt,380.22,380.11,380.3,380.13,380.05,380.21,380.06,380.3,380.23,380.07,380.19,380.18,380.05,380.25,380.15,380.2,380.12,380.28,380.0,380.04,157.58249999999998,134.33249999999998,174.53249999999997,138.2325,120.23249999999999,153.9825,123.53249999999997,173.9325,158.6325,125.1825,150.3825,147.6825,121.13249999999998,162.53249999999997,141.53249999999997,151.7325,136.4325,169.1325,110.93249999999998,119.0325,380.0,380.07,380.16,380.23,380.3,110.93249999999998,124.77,144.6075,157.84499999999997,174.53249999999997,,
C1E,2020-10-29 10:18:00,2020-10-29 22:00:00,12,2020.zip::2020/2020102913_pqprevi.zip::Pqprevi_C1E_2170.txt,380.09,380.07,380.07,380.07,380.08,380.06,380.06,380.07,380.09,380.07,,,,,,,,,,,134.48499999999999,131.635,131.935,130.28500000000003,132.53500000000003,129.685,129.23499999999999,131.185,135.98499999999999,131.33499999999998,,,,,,,,,,,380.06,380.07,380.07,380.08,380.1,129.23499999999999,130.51000000000002,131.48499999999999,132.38500000000002,135.98499999999999,,
C2E,2020-10-29 13:05:00,2020-10-30 01:00:00,12,2020.zip::2020/2020102913_pqprevi.zip::Pqprevi_C2E_2170.txt,380.03,380.01,380.03,380.01,380.02,380.01,380.01,380.02,380.02,380.02,380.01,380.02,380.02,380.01,380.01,380.01,380.01,380.02,380.03,380.01,126.35999999999999,123.81,126.06,123.51,124.41,123.35999999999999,122.46000000000001,124.26,125.01,124.41,123.06,124.10999999999999,124.10999999999999,123.06,122.91,123.66,122.60999999999999,125.01,126.51,122.91,380.01,380.02,380.02,380.02,380.03,122.46000000000001,123.06,123.96,124.56,126.51,,
C1E,2020-10-29 14:03:00,2020-10-30 02:00:00,12,2020.zip::2020/2020102914_pqprevi.zip::Pqprevi_C1E_2170.txt,380.0,379.98,379.98,379.97,379.98,379.97,379.97,379.97,380.0,379.98,,,,,,,,,,,122.60499999999999,119.60499999999999,119.905,118.255,119.45500000000001,117.05499999999999,116.905,117.35499999999999,122.45500000000001,119.30499999999999,,,,,,,,,,,379.97,379.97,379.98,379.99,380.0,116.905,117.57999999999998,119.38,119.83,122.60499999999999,,
C2E,2020-10-29 14:03:00,2020-10-30 02:00:00,12,2020.zip::2020/2020102914_pqprevi.zip::Pqprevi_C2E_2170.txt,380.01,379.99,380.01,379.99,380.0,379.99,379.99,380.0,380.0,380.0,379.99,380.0,380.0,379.99,379.99,380.0,379.99,380.0,380.01,379.99,123.97749999999999,120.97749999999999,123.5275,120.8275,121.5775,120.67750000000001,119.47749999999999,121.5775,122.0275,121.72749999999999,120.3775,121.42750000000001,121.2775,120.5275,120.0775,121.2775,119.47749999999999,122.47749999999999,123.67750000000001,119.92750000000001,379.99,379.99,380.0,380.0,380.01,119.47749999999999,120.49000000000001,121.2775,121.8025,123.97749999999999,,
C1E,2020-10-30 07:44:00,2020-10-30 20:00:00,12,2020.zip::2020/2020103007_pqprevi.zip::Pqprevi_C1E_2170.txt,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,,,,,,,,,,,98.85,99.15,99.0,99.15,98.54999999999998,98.4,98.1,98.4,98.4,99.0,,,,,,,,,,,379.82,379.82,379.82,379.82,379.82,98.1,98.4,98.69999999999999,99.0,99.15,,
C2E,2020-10-30 07:44:00,2020-10-30 20:00:00,12,2020.zip::2020/2020103007_pqprevi.zip::Pqprevi_C2E_2170.txt,379.82,379.82,379.82,379.82,379.82,379.82,379.81,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,379.82,98.5625,98.86250000000001,98.7125,98.7125,98.11250000000001,98.11250000000001,97.5125,98.11250000000001,97.9625,98.5625,98.86250000000001,98.41250000000002,98.11250000000001,98.41250000000002,98.2625,98.2625,98.7125,97.8125,98.41250000000002,99.0125,379.81,379.82,379.82,379.82,379.82,97.5125,98.11250000000001,98.41250000000002,98.7125,99.0125,,
C1E,2020-10-31 07:50:00,2020-10-31 20:00:00,12,2020.zip::2020/2020103107_pqprevi.zip::Pqprevi_C1E_2170.txt,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,,,,,,,,,,,83.115,83.865,83.715,83.565,84.16499999999999,84.315,83.715,83.26500000000001,83.41499999999999,83.565,,,,,,,,,,,379.7,379.7,379.7,379.7,379.7,83.115,83.45249999999999,83.64,83.8275,84.315,,
C2E,2020-10-31 07:50:00,2020-10-31 20:00:00,12,2020.zip::2020/2020103107_pqprevi.zip::Pqprevi_C2E_2170.txt,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,83.0275,83.92749999999998,83.62749999999998,83.3275,83.92749999999998,84.0775,83.3275,83.17749999999998,83.3275,83.62749999999998,83.7775,83.0275,83.47749999999999,83.17749999999998,83.3275,83.0275,83.7775,83.7775,84.0775,84.0775,379.7,379.7,379.7,379.7,379.7,83.0275,83.28999999999999,83.55249999999998,83.815,84.0775,,
C1E,2020-11-01 08:01:00,2020-11-01 20:00:00,12,2020.zip::2020/2020110108_pqprevi.zip::Pqprevi_C1E_2170.txt,379.61,379.61,379.6,379.61,379.61,379.6,379.61,379.61,379.63,379.62,,,,,,,,,,,73.17499999999998,72.125,71.825,72.725,72.275,71.67499999999998,72.125,72.42499999999998,76.17499999999998,74.975,,,,,,,,,,,379.6,379.61,379.61,379.62,379.63,71.67499999999998,72.125,72.35,73.06249999999999,76.17499999999998,,
C2E,2020-11-01 08:01:00,2020-11-01 20:00:00,12,2020.zip::2020/2020110108_pqprevi.zip::Pqprevi_C2E_2170.txt,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.61,379.62,379.6,379.61,379.61,379.61,379.61,379.6,379.61,379.6,379.6,379.64,72.065,72.51499999999999,72.215,73.26499999999999,73.415,71.915,72.51499999999999,72.965,73.26499999999999,74.01499999999999,71.76499999999999,72.51499999999999,72.51499999999999,72.665,72.36500000000001,71.76499999999999,72.215,71.76499999999999,71.76499999999999,77.915,379.6,379.61,379.61,379.61,379.64,71.76499999999999,72.0275,72.51499999999999,73.03999999999999,77.915,,
C1E,2020-11-02 07:36:00,2020-11-02 20:00:00,12,2020.zip::2020/2020110207_pqprevi.zip::Pqprevi_C1E_2170.txt,379.56,379.56,379.55,379.56,379.55,379.56,379.56,379.56,379.55,379.56,,,,,,,,,,,66.42000000000002,66.42000000000002,66.12,66.72,65.97,66.27,66.27,66.87,66.12,66.42000000000002,,,,,,,,,,,379.55,379.55,379.56,379.56,379.56,65.97,66.1575,66.345,66.42000000000002,66.87,,
C2E,2020-11-02 07:36:00,2020-11-02 20:00:00,12,2020.zip::2020/2020110207_pqprevi.zip::Pqprevi_C2E_2170.txt,379.56,379.56,379.55,379.56,379.55,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.56,379.55,379.56,379.56,379.55,379.56,379.56,379.56,66.26499999999999,66.26499999999999,66.115,66.71499999999997,65.96499999999997,66.41499999999999,66.41499999999999,66.71499999999997,66.26499999999999,66.26499999999999,66.26499999999999,66.565,66.41499999999999,66.115,66.71499999999997,67.16499999999999,65.815,66.41499999999999,66.115,66.41499999999999,379.55,379.55,379.56,379.56,379.56,65.815,66.22749999999999,66.33999999999999,66.45249999999999,67.16499999999999,,
C1E,2020-11-03 07:02:00,2020-11-03 19:00:00,12,2020.zip::2020/2020110307_pqprevi.zip::Pqprevi_C1E_2170.txt,379.53,379.53,379.53,379.53,379.53,379.55,379.54,379.53,379.53,379.71,,,,,,,,,,,62.185,62.785,62.035,61.735,62.035,65.185,63.23499999999999,62.485,62.335,94.285,,,,,,,,,,,379.52,379.52,379.52,379.53,379.7,61.735,62.0725,62.41,63.122499999999995,94.285,,
C2E,2020-11-03 07:02:00,2020-11-03 19:00:00,12,2020.zip::2020/2020110307_pqprevi.zip::Pqprevi_C2E_2170.txt,379.53,379.53,379.53,379.53,379.54,379.55,379.54,379.54,379.55,379.67,379.55,379.53,379.54,379.53,379.53,379.67,379.54,379.54,379.54,379.56,62.18499999999999,62.334999999999994,61.735,61.885,63.385,65.185,64.13499999999999,62.93499999999999,64.88499999999999,87.38499999999999,64.88499999999999,62.334999999999994,63.685,62.03499999999999,61.735,87.23499999999999,64.13499999999999,63.834999999999994,63.084999999999994,67.585,379.52,379.52,379.53,379.54,379.66,61.735,62.29749999999999,63.535,64.88499999999999,87.38499999999999,,
C1E,2020-11-04 06:50:00,2020-11-04 19:00:00,12,2020.zip::2020/2020110406_pqprevi.zip::Pqprevi_C1E_2170.txt,379.58,379.61,379.57,379.58,379.57,379.59,379.62,379.57,379.58,379.61,,,,,,,,,,,68.35000000000001,74.80000000000001,66.85000000000001,68.80000000000001,66.69999999999999,70.89999999999999,75.10000000000001,66.55000000000001,68.05000000000001,73.89999999999999,,,,,,,,,,,379.56,379.56,379.57,379.6,379.6,66.55000000000001,67.15,68.57500000000002,73.14999999999999,75.10000000000001,,
C2E,2020-11-04 06:50:00,2020-11-04 19:00:00,12,2020.zip::2020/2020110406_pqprevi.zip::Pqprevi_C2E_2170.txt,379.59,379.63,379.57,379.58,379.57,379.59,379.61,379.57,379.57,379.58,379.57,379.59,379.58,379.57,379.7,379.6,379.57,379.65,379.62,379.58,70.27,76.57,67.12,68.62,67.27,70.12,74.47,66.22,66.97,68.77,66.07,70.57,68.16999999999999,66.22,89.02,72.52,66.07,80.02,75.37,68.77,379.56,379.56,379.57,379.6,379.68,66.07,67.08250000000001,68.77,73.0075,89.02,,
C1E,2020-11-05 06:35:00,2020-11-05 19:00:00,12,2020.zip::2020/2020110506_pqprevi.zip::Pqprevi_C1E_2170.txt,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,,,,,,,,,,,59.975,59.975,60.125,59.975,60.125,60.125,59.975,60.125,60.125,59.975,,,,,,,,,,,379.48,379.48,379.48,379.48,379.48,59.975,59.975,60.05,60.125,60.125,,
C2E,2020-11-05 06:35:00,2020-11-05 19:00:00,12,2020.zip::2020/2020110506_pqprevi.zip::Pqprevi_C2E_2170.txt,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,379.5,59.977500000000006,59.977500000000006,60.127500000000005,59.977500000000006,60.127500000000005,59.977500000000006,59.977500000000006,60.127500000000005,59.977500000000006,59.977500000000006,60.127500000000005,59.977500000000006,60.127500000000005,60.127500000000005,60.127500000000005,60.127500000000005,59.977500000000006,59.977500000000006,60.127500000000005,59.977500000000006,379.48,379.48,379.48,379.48,379.48,59.977500000000006,59.977500000000006,59.977500000000006,60.127500000000005,60.127500000000005,,
C1E,2020-11-06 07:17:00,2020-11-06 19:00:00,12,2020.zip::2020/2020110607_pqprevi.zip::Pqprevi_C1E_2170.txt,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,,,,,,,,,,,49.394999999999996,49.394999999999996,49.394999999999996,49.394999999999996,49.24499999999999,49.545,49.394999999999996,49.394999999999996,49.394999999999996,49.545,,,,,,,,,,,379.38,379.38,379.38,379.38,379.38,49.24499999999999,49.394999999999996,49.394999999999996,49.394999999999996,49.545,,
C2E,2020-11-06 07:17:00,2020-11-06 19:00:00,12,2020.zip::2020/2020110607_pqprevi.zip::Pqprevi_C2E_2170.txt,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,49.39750000000001,49.39750000000001,49.39750000000001,49.39750000000001,49.2475,49.54750000000001,49.39750000000001,49.39750000000001,49.39750000000001,49.54750000000001,49.39750000000001,49.39750000000001,49.39750000000001,49.39750000000001,49.54750000000001,49.39750000000001,49.39750000000001,49.2475,49.39750000000001,49.39750000000001,379.38,379.38,379.38,379.38,379.38,49.2475,49.39750000000001,49.39750000000001,49.39750000000001,49.54750000000001,,
C1E,2020-11-07 07:22:00,2020-11-07 19:00:00,12,2020.zip::2020/2020110707_pqprevi.zip::Pqprevi_C1E_2170.txt,379.38,379.38,379.38,379.38,379.38,379.38,379.38,379.38,379.38,379.38,,,,,,,,,,,45.879999999999995,45.879999999999995,45.879999999999995,45.879999999999995,45.879999999999995,46.03,46.03,45.879999999999995,46.03,46.03,,,,,,,,,,,379.34,379.34,379.34,379.34,379.34,45.879999999999995,45.879999999999995,45.879999999999995,46.03,46.03,,
