model,issue_time,valid_time,lead_time_h,source_path,H_e01,H_e02,H_e03,H_e04,H_e05,H_e06,H_e07,H_e08,H_e09,H_e10,H_e11,H_e12,H_e13,H_e14,H_e15,H_e16,H_e17,H_e18,H_e19,H_e20,Q_e01,Q_e02,Q_e03,Q_e04,Q_e05,Q_e06,Q_e07,Q_e08,Q_e09,Q_e10,Q_e11,Q_e12,Q_e13,Q_e14,Q_e15,Q_e16,Q_e17,Q_e18,Q_e19,Q_e20,H_min,H_p25,H_p50,H_p75,H_max,Q_min,Q_p25,Q_p50,Q_p75,Q_max,H_ctl,Q_ctl
ICH1,2025-11-23 04:54:00,2025-11-23 11:00:00,6,2025.zip::2025/20251123-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.13,379.13,379.13,379.13,379.13,379.13,379.13,379.13,379.13,379.13,,,,,,,,,,,33.4,33.4,33.4,33.4,33.4,33.4,33.4,33.4,33.4,33.4,,,,,,,,,,,379.13,379.13,379.13,379.13,379.13,33.4,33.4,33.4,33.4,33.4,379.13,33.4
ICH2,2025-11-23 05:32:00,2025-11-23 12:00:00,6,2025.zip::2025/20251123-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.14,379.14,379.14,379.14,379.14,379.14,379.14,379.14,379.14,379.14,379.14,379.14,379.14,379.14,379.14,379.14,379.14,379.14,379.14,379.14,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,379.14,379.14,379.14,379.14,379.14,33.5,33.5,33.5,33.5,33.5,379.14,33.5
ICH1,2025-11-24 04:54:00,2025-11-24 11:00:00,6,2025.zip::2025/20251124-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.95,380.12,379.96,380.11,380.29,379.92,379.94,380.21,379.9,380.26,,,,,,,,,,,71.46000000000004,159.4600000000001,76.66000000000003,155.86000000000007,259.06,57.06000000000006,69.06000000000006,212.26000000000005,47.06000000000006,237.86000000000007,,,,,,,,,,,379.9,379.94,380.03,380.21,380.29,47.06000000000006,69.66000000000005,116.26000000000005,199.06000000000006,259.06,380.03,129.9
ICH2,2025-11-24 05:33:00,2025-11-24 12:00:00,6,2025.zip::2025/20251124-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,380.06,380.01,379.98,380.14,380.09,380.09,380.14,380.1,379.98,380.24,380.11,380.04,380.05,380.22,380.12,380.07,380.01,380.05,380.12,380.21,121.16999999999996,93.16999999999996,79.96999999999997,163.16999999999996,135.9699999999999,134.37,165.16999999999996,143.16999999999996,79.56999999999994,220.37,146.37,109.16999999999996,115.56999999999994,205.56999999999994,149.9699999999999,127.16999999999996,95.16999999999996,113.56999999999994,152.76999999999998,200.76999999999998,379.98,380.04,380.09,380.13,380.24,79.56999999999994,112.46999999999994,135.16999999999996,155.36999999999998,220.37,380.11,139.3
ICH1,2025-11-25 04:54:00,2025-11-25 11:00:00,6,2025.zip::2025/20251125-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,380.33,380.34,380.34,380.32,380.3,380.33,380.32,380.33,380.35,380.31,,,,,,,,,,,171.26,176.46000000000004,179.65999999999997,166.06000000000006,156.86,174.06000000000006,164.46000000000004,174.06000000000006,181.65999999999997,159.26,,,,,,,,,,,380.3,380.32,380.33,380.34,380.35,156.86,164.86000000000004,172.66000000000003,175.86000000000004,181.65999999999997,380.32,169.7
ICH2,2025-11-25 05:32:00,2025-11-25 12:00:00,6,2025.zip::2025/20251125-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,380.28,380.29,380.3,380.27,380.25,380.28,380.28,380.29,380.3,380.27,380.31,380.27,380.31,380.29,380.26,380.27,380.26,380.3,380.29,380.28,159.5100000000001,168.71000000000004,175.91000000000008,155.11000000000013,147.5100000000001,159.5100000000001,161.91000000000008,169.91000000000008,172.71000000000004,159.11000000000013,181.5100000000001,157.11000000000013,179.11000000000013,165.91000000000008,152.71000000000004,156.71000000000004,150.71000000000004,171.91000000000008,170.71000000000004,164.31000000000006,380.25,380.27,380.28,380.3,380.31,147.5100000000001,157.0100000000001,163.11000000000007,171.01000000000005,181.5100000000001,380.28,164.0
ICH1,2025-11-26 04:54:00,2025-11-26 11:00:00,6,2025.zip::2025/20251126-0730_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.88,379.86,379.86,379.85,379.86,379.87,379.87,379.86,379.86,379.87,,,,,,,,,,,116.44999999999996,106.85,107.65,104.04999999999998,106.04999999999998,110.44999999999996,110.85,108.44999999999996,105.24999999999997,110.44999999999996,,,,,,,,,,,379.85,379.86,379.86,379.87,379.88,104.04999999999998,106.24999999999999,108.04999999999998,110.44999999999996,116.44999999999996,379.87,108.9
ICH2,2025-11-26 05:32:00,2025-11-26 12:00:00,6,2025.zip::2025/20251126-0730_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.84,379.85,379.84,379.84,379.84,379.85,379.86,379.85,379.84,379.85,379.84,379.85,379.85,379.85,379.86,379.85,379.84,379.86,379.87,379.85,102.97500000000002,106.57499999999999,103.77499999999998,100.57499999999999,104.57499999999999,105.77499999999998,113.77499999999998,105.77499999999998,104.57499999999999,108.97500000000002,104.17500000000001,108.17500000000001,106.57499999999999,104.97500000000002,110.57499999999999,107.77499999999998,101.77499999999998,112.17500000000001,117.77499999999998,106.17500000000001,379.84,379.84,379.85,379.85,379.87,100.57499999999999,104.475,105.975,108.37500000000001,117.77499999999998,379.86,107.6
ICH1,2025-11-27 04:54:00,2025-11-27 11:00:00,6,2025.zip::2025/20251127-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,379.59,,,,,,,,,,,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,77.3,,,,,,,,,,,379.59,379.59,379.59,379.59,379.59,77.3,77.3,77.3,77.3,77.3,379.59,77.3
ICH2,2025-11-27 05:32:00,2025-11-27 12:00:00,6,2025.zip::2025/20251127-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,379.58,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,379.58,379.58,379.58,379.58,379.58,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,76.60000000000004,379.58,76.6
ICH1,2025-11-28 04:54:00,2025-11-28 11:00:00,6,2025.zip::2025/20251128-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.46,379.46,379.46,379.46,379.46,379.46,379.46,379.46,379.46,379.46,,,,,,,,,,,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,,,,,,,,,,,379.46,379.46,379.46,379.46,379.46,63.8,63.8,63.8,63.8,63.8,379.46,63.8
ICH2,2025-11-28 05:32:00,2025-11-28 12:00:00,6,2025.zip::2025/20251128-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,379.45,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,379.45,379.45,379.45,379.45,379.45,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,63.30000000000002,379.45,63.3
ICH1,2025-11-29 04:54:00,2025-11-29 11:00:00,6,2025.zip::2025/20251129-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.41,379.38,379.38,379.39,379.38,379.38,379.38,379.38,379.39,379.39,,,,,,,,,,,66.17,53.769999999999996,53.36999999999999,57.769999999999996,54.17,55.769999999999996,55.36999999999999,53.769999999999996,58.57000000000001,57.36999999999999,,,,,,,,,,,379.38,379.38,379.38,379.39,379.41,53.36999999999999,53.87,55.56999999999999,57.669999999999995,66.17,379.38,56.0
ICH2,2025-11-29 05:33:00,2025-11-29 12:00:00,6,2025.zip::2025/20251129-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.38,379.38,379.37,379.38,379.37,379.38,379.38,379.38,379.4,379.39,379.38,379.38,379.37,379.38,379.38,379.39,379.38,379.38,379.38,379.38,56.019999999999996,54.41999999999997,54.019999999999996,54.81999999999998,54.019999999999996,57.61999999999999,55.61999999999999,54.019999999999996,64.81999999999998,60.019999999999996,54.81999999999998,56.019999999999996,54.019999999999996,55.61999999999999,55.219999999999985,59.61999999999999,56.81999999999998,55.61999999999999,56.019999999999996,56.019999999999996,379.37,379.38,379.38,379.38,379.4,54.019999999999996,54.71999999999998,55.61999999999999,56.21999999999999,64.81999999999998,379.38,56.2
ICH1,2025-11-30 04:54:00,2025-11-30 11:00:00,6,2025.zip::2025/20251130-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,,,,,,,,,,,57.660000000000025,58.46000000000001,59.26000000000002,58.46000000000001,58.46000000000001,58.46000000000001,58.46000000000001,58.46000000000001,58.06,58.06,,,,,,,,,,,379.4,379.4,379.4,379.4,379.4,57.660000000000025,58.160000000000004,58.46000000000001,58.46000000000001,59.26000000000002,379.4,58.5
ICH2,2025-11-30 05:32:00,2025-11-30 12:00:00,6,2025.zip::2025/20251130-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.4,379.4,379.41,379.4,379.4,379.4,379.41,379.4,379.4,379.4,379.4,379.41,379.4,379.41,379.4,379.4,379.41,379.41,379.42,379.4,56.33499999999998,57.934999999999974,59.934999999999974,57.934999999999974,58.33499999999998,57.934999999999974,58.734999999999985,58.33499999999998,57.53499999999997,57.53499999999997,58.33499999999998,59.53499999999997,57.934999999999974,59.13499999999999,57.13499999999999,57.13499999999999,60.734999999999985,59.13499999999999,63.934999999999974,57.53499999999997,379.4,379.4,379.4,379.41,379.42,56.33499999999998,57.53499999999997,58.13499999999998,59.13499999999999,63.934999999999974,379.4,58.5
ICH1,2025-12-01 04:54:00,2025-12-01 11:00:00,6,2025.zip::2025/20251201-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.42,379.42,379.42,379.42,379.42,379.42,379.42,379.42,379.42,379.42,,,,,,,,,,,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,,,,,,,,,,,379.42,379.42,379.42,379.42,379.42,59.7,59.7,59.7,59.7,59.7,379.42,59.7
ICH2,2025-12-01 05:32:00,2025-12-01 12:00:00,6,2025.zip::2025/20251201-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,59.119999999999955,59.119999999999955,58.71999999999995,59.119999999999955,58.71999999999995,59.119999999999955,59.119999999999955,59.119999999999955,58.71999999999995,59.119999999999955,59.119999999999955,58.71999999999995,58.71999999999995,58.71999999999995,59.119999999999955,59.119999999999955,59.119999999999955,59.119999999999955,58.71999999999995,58.71999999999995,379.41,379.41,379.41,379.41,379.41,58.71999999999995,58.71999999999995,59.119999999999955,59.119999999999955,59.119999999999955,379.41,58.9
ICH1,2025-12-02 04:54:00,2025-12-02 11:00:00,6,2025.zip::2025/20251202-0730_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.36,379.36,379.36,379.36,379.36,379.36,379.36,379.36,379.36,379.36,,,,,,,,,,,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,,379.36,379.36,379.36,379.36,379.36,54.0,54.0,54.0,54.0,54.0,379.36,54.0
ICH2,2025-12-02 05:32:00,2025-12-02 12:00:00,6,2025.zip::2025/20251202-0730_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.35,379.35,379.35,379.35,379.35,379.35,379.35,379.35,379.35,379.35,379.35,379.35,379.35,379.35,379.35,379.35,379.35,379.35,379.35,379.35,53.77499999999998,53.77499999999998,53.77499999999998,53.77499999999998,53.77499999999998,53.37499999999997,53.77499999999998,53.37499999999997,53.77499999999998,53.77499999999998,53.77499999999998,53.77499999999998,53.77499999999998,53.77499999999998,53.37499999999997,53.77499999999998,53.77499999999998,53.37499999999997,53.37499999999997,53.77499999999998,379.35,379.35,379.35,379.35,379.35,53.37499999999997,53.674999999999976,53.77499999999998,53.77499999999998,53.77499999999998,379.35,53.7
ICH1,2025-12-03 04:54:00,2025-12-03 11:00:00,6,2025.zip::2025/20251203-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.3,379.34,379.31,379.33,379.31,379.32,379.33,379.32,379.31,379.32,,,,,,,,,,,44.7,57.500000000000014,47.500000000000014,54.3,45.90000000000002,52.3,53.10000000000001,51.90000000000002,45.500000000000014,50.3,,,,,,,,,,,379.3,379.31,379.32,379.33,379.34,44.7,46.30000000000002,51.10000000000001,52.900000000000006,57.500000000000014,379.32,50.5
ICH2,2025-12-03 05:32:00,2025-12-03 12:00:00,6,2025.zip::2025/20251203-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.32,379.34,379.34,379.31,379.32,379.3,379.3,379.32,379.3,379.31,379.32,379.33,379.33,379.31,379.32,379.35,379.32,379.32,379.32,379.33,49.37500000000001,56.975,57.37500000000001,46.574999999999996,48.975,44.17499999999999,44.574999999999996,51.774999999999984,43.37500000000001,45.774999999999984,49.37500000000001,54.17499999999999,52.975,46.17499999999999,51.774999999999984,60.17499999999999,50.574999999999996,50.975,49.774999999999984,54.574999999999996,379.3,379.31,379.32,379.33,379.35,43.37500000000001,46.474999999999994,50.17499999999999,53.275,60.17499999999999,379.32,50.6
ICH1,2025-12-04 04:54:00,2025-12-04 11:00:00,6,2025.zip::2025/20251204-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,,,,,,,,,,,45.31999999999999,45.72,45.72,45.72,45.31999999999999,45.72,45.31999999999999,45.31999999999999,45.72,45.72,,,,,,,,,,,379.27,379.27,379.27,379.27,379.27,45.31999999999999,45.31999999999999,45.72,45.72,45.72,379.27,45.5
ICH2,2025-12-04 05:33:00,2025-12-04 12:00:00,6,2025.zip::2025/20251204-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,45.29500000000001,45.29500000000001,45.695000000000014,45.695000000000014,45.29500000000001,45.695000000000014,45.695000000000014,45.29500000000001,45.29500000000001,45.29500000000001,45.29500000000001,45.29500000000001,45.695000000000014,45.29500000000001,45.29500000000001,45.695000000000014,45.29500000000001,45.29500000000001,45.29500000000001,45.695000000000014,379.27,379.27,379.27,379.27,379.27,45.29500000000001,45.29500000000001,45.29500000000001,45.695000000000014,45.695000000000014,379.27,45.4
ICH1,2025-12-05 04:54:00,2025-12-05 11:00:00,6,2025.zip::2025/20251205-0730_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.26,379.26,379.26,379.26,379.26,379.26,379.26,379.26,379.26,379.26,,,,,,,,,,,44.86000000000001,44.46000000000003,44.46000000000003,44.86000000000001,44.46000000000003,44.86000000000001,44.46000000000003,44.46000000000003,46.46000000000003,44.46000000000003,,,,,,,,,,,379.26,379.26,379.26,379.26,379.26,44.46000000000003,44.46000000000003,44.46000000000003,44.86000000000001,46.46000000000003,379.26,44.7
ICH2,2025-12-05 05:33:00,2025-12-05 12:00:00,6,2025.zip::2025/20251205-0730_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.26,379.26,379.26,379.26,379.26,379.26,379.26,379.26,379.26,379.26,379.26,379.26,379.26,379.26,379.26,379.26,379.26,379.26,379.26,379.26,45.46999999999997,44.66999999999999,44.66999999999999,44.66999999999999,44.66999999999999,44.26999999999998,44.26999999999998,44.66999999999999,45.869999999999976,44.26999999999998,44.66999999999999,45.869999999999976,44.26999999999998,44.66999999999999,44.26999999999998,45.869999999999976,44.26999999999998,44.26999999999998,44.26999999999998,44.26999999999998,379.26,379.26,379.26,379.26,379.26,44.26999999999998,44.26999999999998,44.66999999999999,44.66999999999999,45.869999999999976,379.26,44.6
ICH1,2025-12-06 04:54:00,2025-12-06 11:00:00,6,2025.zip::2025/20251206-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.24,379.24,379.24,379.24,379.24,379.24,379.25,379.25,379.24,379.24,,,,,,,,,,,41.68999999999998,42.489999999999995,42.89,42.89,44.08999999999999,42.89,44.489999999999995,45.290000000000006,42.08999999999999,42.89,,,,,,,,,,,379.24,379.24,379.24,379.24,379.25,41.68999999999998,42.589999999999996,42.89,43.78999999999999,45.290000000000006,379.24,43.2
ICH2,2025-12-06 05:33:00,2025-12-06 12:00:00,6,2025.zip::2025/20251206-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.24,379.25,379.24,379.24,379.24,379.24,379.25,379.26,379.24,379.24,379.24,379.25,379.24,379.24,379.24,379.24,379.24,379.24,379.24,379.24,42.059999999999995,47.26000000000001,42.46,42.86000000000001,42.86000000000001,41.65999999999999,47.65999999999999,48.059999999999995,42.059999999999995,41.65999999999999,41.26000000000001,47.26000000000001,43.26000000000001,42.46,41.65999999999999,42.059999999999995,41.26000000000001,41.65999999999999,42.86000000000001,41.26000000000001,379.24,379.24,379.24,379.25,379.26,41.26000000000001,41.65999999999999,42.26,42.96000000000001,48.059999999999995,379.26,44.8
ICH1,2025-12-07 04:54:00,2025-12-07 11:00:00,6,2025.zip::2025/20251207-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.43,379.43,379.43,379.43,379.44,379.43,379.43,379.43,379.44,379.43,,,,,,,,,,,61.149999999999984,61.949999999999996,61.54999999999999,59.54999999999999,64.35,58.75000000000001,60.75000000000001,60.35,65.54999999999998,59.54999999999999,,,,,,,,,,,379.43,379.43,379.43,379.43,379.44,58.75000000000001,59.74999999999999,60.949999999999996,61.849999999999994,65.54999999999998,379.43,61.2
ICH2,2025-12-07 05:33:00,2025-12-07 12:00:00,6,2025.zip::2025/20251207-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.46,379.45,379.44,379.45,379.45,379.44,379.46,379.45,379.45,379.45,379.44,379.44,379.44,379.45,379.45,379.45,379.46,379.45,379.44,379.44,66.31000000000002,62.31000000000002,60.709999999999994,62.709999999999994,63.510000000000005,60.709999999999994,67.51,62.31000000000002,62.709999999999994,62.709999999999994,59.91000000000001,61.510000000000005,60.709999999999994,65.11,62.31000000000002,63.91000000000001,67.90999999999998,62.31000000000002,59.91000000000001,61.510000000000005,379.44,379.44,379.45,379.45,379.46,59.91000000000001,61.31,62.31000000000002,63.61000000000001,67.90999999999998,379.45,62.9
ICH1,2025-12-08 04:54:00,2025-12-08 11:00:00,6,2025.zip::2025/20251208-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.89,379.89,379.89,379.89,379.89,379.89,379.89,379.89,379.89,379.89,,,,,,,,,,,111.96000000000001,111.16000000000005,111.16000000000005,111.16000000000005,111.16000000000005,111.96000000000001,111.96000000000001,111.16000000000005,111.96000000000001,111.16000000000005,,,,,,,,,,,379.89,379.89,379.89,379.89,379.89,111.16000000000005,111.16000000000005,111.16000000000005,111.96000000000001,111.96000000000001,379.89,111.6
ICH2,2025-12-08 05:33:00,2025-12-08 12:00:00,6,2025.zip::2025/20251208-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.86,379.86,379.86,379.85,379.86,379.86,379.86,379.85,379.86,379.86,379.86,379.86,379.86,379.86,379.86,379.85,379.86,379.87,379.85,379.86,107.55000000000001,107.55000000000001,107.14999999999998,106.35000000000002,107.14999999999998,108.75,107.55000000000001,106.35000000000002,108.75,107.14999999999998,107.94999999999999,107.94999999999999,107.14999999999998,109.14999999999998,107.14999999999998,106.75,107.94999999999999,113.14999999999998,106.35000000000002,107.14999999999998,379.85,379.86,379.86,379.86,379.87,106.35000000000002,107.14999999999998,107.35,107.94999999999999,113.14999999999998,379.86,107.7
ICH1,2025-12-09 04:54:00,2025-12-09 11:00:00,6,2025.zip::2025/20251209-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.71,379.71,379.71,379.71,379.71,379.71,379.71,379.71,379.71,379.71,,,,,,,,,,,91.50000000000001,90.7,91.50000000000001,90.29999999999997,90.7,89.89999999999999,91.09999999999998,90.29999999999997,90.29999999999997,90.7,,,,,,,,,,,379.71,379.71,379.71,379.71,379.71,89.89999999999999,90.29999999999997,90.7,90.99999999999999,91.50000000000001,379.71,90.7
ICH2,2025-12-09 05:33:00,2025-12-09 12:00:00,6,2025.zip::2025/20251209-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.7,379.69,379.7,379.69,379.69,379.69,379.69,379.69,379.69,379.69,379.7,379.7,379.69,379.69,379.7,379.7,379.69,379.7,379.69,379.69,89.38999999999999,88.99000000000001,89.78999999999996,88.19,88.99000000000001,87.38999999999999,88.58999999999997,88.58999999999997,88.19,88.99000000000001,89.78999999999996,89.38999999999999,88.58999999999997,87.78999999999996,89.78999999999996,89.78999999999996,88.99000000000001,90.19,88.58999999999997,87.38999999999999,379.69,379.69,379.69,379.7,379.7,87.38999999999999,88.48999999999998,88.99000000000001,89.48999999999998,90.19,379.69,88.9
ICH1,2025-12-10 04:54:00,2025-12-10 11:00:00,6,2025.zip::2025/20251210-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.57,379.56,379.57,379.56,379.56,379.56,379.56,379.56,379.56,379.56,,,,,,,,,,,75.14,75.14,75.93999999999996,74.73999999999997,74.73999999999997,74.73999999999997,74.73999999999997,74.33999999999999,74.33999999999999,74.33999999999999,,,,,,,,,,,379.56,379.56,379.56,379.56,379.57,74.33999999999999,74.43999999999998,74.73999999999997,75.03999999999999,75.93999999999996,379.56,74.8
ICH2,2025-12-10 05:33:00,2025-12-10 12:00:00,6,2025.zip::2025/20251210-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.55,379.55,379.55,379.55,379.55,379.55,379.55,379.55,379.55,379.55,379.55,379.55,379.55,379.55,379.55,379.55,379.55,379.55,379.55,379.55,73.85500000000005,73.05500000000004,74.65500000000006,73.05500000000004,73.05500000000004,73.45500000000007,73.45500000000007,73.05500000000004,72.25500000000008,73.05500000000004,73.05500000000004,72.65500000000006,73.05500000000004,72.25500000000008,73.45500000000007,72.65500000000006,73.05500000000004,73.05500000000004,72.65500000000006,73.45500000000007,379.55,379.55,379.55,379.55,379.55,72.25500000000008,72.95500000000004,73.05500000000004,73.45500000000007,74.65500000000006,379.55,73.1
ICH1,2025-12-11 04:54:00,2025-12-11 11:00:00,6,2025.zip::2025/20251211-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,379.41,,,,,,,,,,,59.61,59.209999999999994,59.209999999999994,59.209999999999994,59.209999999999994,59.61,58.81000000000002,59.61,59.61,59.209999999999994,,,,,,,,,,,379.41,379.41,379.41,379.41,379.41,58.81000000000002,59.209999999999994,59.209999999999994,59.61,59.61,379.41,59.3
ICH2,2025-12-11 05:33:00,2025-12-11 12:00:00,6,2025.zip::2025/20251211-0731_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.42,379.42,379.42,379.42,379.42,379.42,379.41,379.42,379.42,379.42,379.42,379.42,379.42,379.42,379.42,379.41,379.42,379.42,379.42,379.42,59.71499999999999,59.71499999999999,59.71499999999999,59.71499999999999,60.11499999999997,59.71499999999999,58.91499999999998,60.11499999999997,59.71499999999999,59.71499999999999,59.71499999999999,59.71499999999999,59.71499999999999,59.71499999999999,60.11499999999997,59.31499999999998,59.71499999999999,59.31499999999998,59.71499999999999,59.71499999999999,379.41,379.42,379.42,379.42,379.42,58.91499999999998,59.71499999999999,59.71499999999999,59.71499999999999,60.11499999999997,379.42,59.7
ICH1,2025-12-12 04:54:00,2025-12-12 11:00:00,6,2025.zip::2025/20251212-0730_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.35,379.35,379.35,379.35,379.35,379.35,379.35,379.35,379.35,379.35,,,,,,,,,,,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.7,,,,,,,,,,,379.35,379.35,379.35,379.35,379.35,53.7,53.7,53.7,53.7,53.7,379.35,53.7
ICH2,2025-12-12 05:33:00,2025-12-12 12:00:00,6,2025.zip::2025/20251212-0730_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.36,379.36,379.36,379.36,379.36,379.36,379.36,379.36,379.36,379.36,379.36,379.36,379.36,379.36,379.36,379.36,379.36,379.36,379.36,379.36,53.969999999999985,53.969999999999985,53.969999999999985,53.969999999999985,53.969999999999985,53.969999999999985,54.36999999999999,53.56999999999998,53.969999999999985,54.36999999999999,53.969999999999985,54.36999999999999,53.969999999999985,53.969999999999985,54.36999999999999,53.56999999999998,53.969999999999985,53.969999999999985,53.969999999999985,53.969999999999985,379.36,379.36,379.36,379.36,379.36,53.56999999999998,53.969999999999985,53.969999999999985,53.969999999999985,54.36999999999999,379.36,54.0
ICH1,2025-12-13 04:54:00,2025-12-13 11:00:00,6,2025.zip::2025/20251213-0730_Rhone_pqprevi_official.zip::Pqprevi_ICH1_2170.txt,379.28,379.28,379.28,379.28,379.28,379.28,379.28,379.28,379.28,379.28,,,,,,,,,,,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,,,,,,,,,,,379.28,379.28,379.28,379.28,379.28,46.7,46.7,46.7,46.7,46.7,379.28,46.7
ICH2,2025-12-13 05:31:00,2025-12-13 12:00:00,6,2025.zip::2025/20251213-0730_Rhone_pqprevi_official.zip::Pqprevi_ICH2_2170.txt,379.29,379.29,379.29,379.29,379.29,379.29,379.29,379.29,379.29,379.29,379.29,379.29,379.29,379.29,379.29,379.29,379.29,379.29,379.29,379.29,47.169999999999966,47.169999999999966,47.169999999999966,47.169999999999966,47.169999999999966,47.169999999999966,47.169999999999966,47.169999999999966,47.169999999999966,47.56999999999994,47.56999999999994,47.169999999999966,47.169999999999966,47.169999999999966,47.169999999999966,47.169999999999966,47.169999999999966,47.169999999999966,47.169999999999966,47.169999999999966,379.29,379.29,379.29,379.29,379.29,47.169999999999966,47.169999999999966,47.169999999999966,47.169999999999966,47.56999999999994,379.29,47.2
